Price,Close,High,Low,Open,Volume
Ticker,SOXL,SOXL,SOXL,SOXL,SOXL
Date,,,,,
2011-01-06,0.828833281993866,0.8308051807963435,0.7921313724832909,0.7921313724832909,9810000
2011-01-07,0.8342930674552917,0.845667716475773,0.7960742142033116,0.8341420129407265,21936000
2011-01-10,0.8605314493179321,0.8652323644543862,0.8189756654174752,0.8295923322242448,9960000
2011-01-11,0.8700860738754272,0.8750909419307261,0.8511277258875978,0.8750909419307261,9942000
2011-01-12,0.9189205765724182,0.919072553150621,0.8709959938525454,0.8870715577737532,9696000
2011-01-13,0.9186174869537354,0.9334800568325798,0.9007210266984137,0.9198304790228775,8448000
2011-01-14,0.9936900734901428,0.9936900734901428,0.9281720228254772,0.9318119747941729,18042000
2011-01-18,0.9820125699043274,0.9936902494986644,0.9669980230073049,0.9827706086127949,13842000
2011-01-19,0.9136126637458801,0.9621442842054805,0.9069399049239766,0.9577464010237529,14754000
2011-01-20,0.8803985118865967,0.8958680647100957,0.8467295234391669,0.8958680647100957,18720000
2011-01-21,0.8652322888374329,0.9122478904884181,0.8621993199027048,0.9099729061539659,12576000
2011-01-24,0.9277171492576599,0.9296890477101966,0.8735737404461167,0.8747867324417303,12990000
2011-01-25,0.9083048701286316,0.9262004112440965,0.8866165857542777,0.9157357223702203,13026000
2011-01-26,0.9334802627563477,0.9386370531072031,0.9007212253956073,0.9266554181073494,16392000
2011-01-27,0.985045313835144,0.9903532110351372,0.9522862883620098,0.9522862883620098,19854000
2011-01-28,0.9052706360816956,1.004609582390349,0.8828252448084069,1.004609582390349,36168000
2011-01-31,0.9155847430229187,0.9286272848358471,0.8796407613291677,0.9130058055510053,12234000
2011-02-01,0.9818609356880188,0.9949035885003542,0.9412151636695784,0.9427321094330704,22254000
2011-02-02,0.9985432028770447,1.0118898058357948,0.9618413464670941,0.9710930429343307,18420000
2011-02-03,0.9996050000190735,1.00536785108701,0.9688178699053192,0.998998070104248,10446000
2011-02-04,1.058753490447998,1.0610284749079293,1.00370021163531,1.0088570021777574,16854000
2011-02-07,1.0478333234786987,1.0843841653540218,1.037520615364902,1.0701276610502855,21102000
2011-02-08,1.045406699180603,1.0540513556454978,1.0211413260608184,1.048136636370443,8292000
2011-02-09,1.0255393981933594,1.0470757059210432,1.0123447716554195,1.0319091804953928,12252000
2011-02-10,1.034335732460022,1.0367617160276803,0.9815573556479592,0.9918700638312069,12342000
2011-02-11,1.057995080947876,1.0684597660748842,1.010524490460311,1.027358955627103,8436000
2011-02-14,1.0821096897125244,1.1066789111939654,1.066033149428574,1.0704310326973012,15360000
2011-02-15,1.0511703491210938,1.081350548009958,1.0372168194544182,1.080137556050533,14406000
2011-02-16,1.0843844413757324,1.0940902221635291,1.0604212848376908,1.0736159094297313,10158000
2011-02-17,1.1321579217910767,1.1374658193595009,1.0692178268070534,1.0780145678815505,15246000
2011-02-18,1.119114637374878,1.1429259286940876,1.1069820031405915,1.1427739521143367,13470000
2011-02-22,0.9858036041259766,1.0686110955909285,0.9782208299171361,1.0613312982406227,40812000
2011-02-23,0.9328738451004028,0.9958130667596293,0.8932900324095026,0.9958130667596293,35844000
2011-02-24,0.9789788126945496,0.9851975947486997,0.9237744301292555,0.9454618467661176,41208000
2011-02-25,1.0529903173446655,1.0549613480076447,1.007491726757248,1.010979594060868,38130000
2011-02-28,1.0211414098739624,1.0752847708333664,0.987472471041657,1.0752847708333664,38628000
2011-03-01,0.9601730704307556,1.0416156856055467,0.9580491954758656,1.0347908430299861,37800000
2011-03-02,1.0011221170425415,1.0361560269407388,0.9583533477917255,0.9586564331309942,51600000
2011-03-03,1.0592082738876343,1.0684599689387135,1.0349420324765004,1.037216907860981,33474000
2011-03-04,1.0258424282073975,1.0598153218338044,1.0050650282248919,1.0514736410940273,31500000
2011-03-07,0.940912127494812,1.0411610396971676,0.9110350017285548,1.0275114575706117,50460000
2011-03-08,0.9459166526794434,0.9745807772337897,0.9169494428203757,0.9487985665271631,26598000
2011-03-09,0.8615922331809998,0.9292341699861777,0.8564363116782228,0.9292341699861777,66846000
2011-03-10,0.7963781952857971,0.834142042206454,0.7919793900378386,0.8186725406912967,60888000
2011-03-11,0.8176106810569763,0.8258004402685604,0.7796947997021481,0.7812117452012016,37662000
2011-03-14,0.8142735362052917,0.8459714923042736,0.7985009532147491,0.813970505183393,37458000
2011-03-15,0.784699559211731,0.8010790753720276,0.711901751795994,0.7323761198770625,39852000
2011-03-16,0.734045147895813,0.8116959171745111,0.7175137057920995,0.7872786141682672,35268000
2011-03-17,0.7608892321586609,0.788188445296551,0.7525475513019544,0.7665001618508859,37530000
2011-03-18,0.7684721350669861,0.7989562421803535,0.7590693834241827,0.7989562421803535,32274000
2011-03-21,0.8082079291343689,0.825193455560602,0.7922833641959985,0.7959232632036657,39534000
2011-03-22,0.7892493605613708,0.8138186329893092,0.785003454440409,0.8138186329893092,24156000
2011-03-23,0.8106338977813721,0.8151837578915716,0.7643772036154541,0.7837896905880286,25218000
2011-03-24,0.870388925075531,0.8760007220551265,0.8270132843397736,0.8391468393285559,44664000
2011-03-25,0.8631089925765991,0.8919250895897162,0.8615921018267068,0.8784265680608437,31548000
2011-03-28,0.8672040104866028,0.8890433457887738,0.8631091046082328,0.8766067600716029,22812000
2011-03-29,0.891015350818634,0.8911664053397323,0.8403599087105318,0.8638672465098739,29970000
2011-03-30,0.8938963413238525,0.9174046011375891,0.8731189411399967,0.9119447259904696,29814000
2011-03-31,0.871147096157074,0.8982952020945636,0.8606824071300858,0.88707160642987,20958000
2011-04-01,0.8406630158424377,0.8904085013364741,0.8314122408747044,0.8904085013364741,33942000
2011-04-04,0.8189755082130432,0.8529475337468916,0.8036579834486739,0.845212783077483,27054000
2011-04-05,0.8723610043525696,0.8928354300706707,0.8559814854735341,0.8568915009301799,44274000
2011-04-06,0.915129542350769,0.9163425344614516,0.8881334168697315,0.8985981043965994,30012000
2011-04-07,0.9017831683158875,0.9152808268588353,0.8735739910685694,0.9152808268588353,20022000
2011-04-08,0.8796406984329224,0.9251393505726763,0.8664460724984254,0.9172526232002781,20496000
2011-04-11,0.8559813499450684,0.8860104992944943,0.8488526616293779,0.8860104992944943,18594000
2011-04-12,0.803506076335907,0.8341421048079869,0.790311449475811,0.8341421048079869,31302000
2011-04-13,0.8103309273719788,0.8262554389507308,0.7950133458941673,0.8197336794156737,33960000
2011-04-14,0.8119989037513733,0.813212818237456,0.776206948899624,0.7931934531963876,18072000
2011-04-15,0.828075110912323,0.8345968680471344,0.7939511158495496,0.8065387547285592,17262000
2011-04-18,0.7837895750999451,0.8030509504645947,0.7640741141521233,0.7983491144595747,29268000
2011-04-19,0.7931932806968689,0.7947092497110921,0.7734768968579302,0.7789367175691558,22242000
2011-04-20,0.8948062062263489,0.8948062062263489,0.8584073317650471,0.8643221054741276,52812000
2011-04-21,0.8923802971839905,0.9137646268823097,0.880853671383771,0.9137646268823097,22464000
2011-04-25,0.8949582576751709,0.9083048056495697,0.8837355850277366,0.8898014137489793,13536000
2011-04-26,0.938029944896698,0.9403048203628782,0.89586816386563,0.8966262025742117,30864000
2011-04-27,0.9378787279129028,0.9410637267615138,0.9032998329339934,0.928172080251973,26574000
2011-04-28,0.9192246198654175,0.937727146331932,0.9004181944513053,0.928324340414472,25950000
2011-04-29,0.932722270488739,0.9368171774826586,0.913915898377826,0.914219851579155,12540000
2011-05-02,0.9036028981208801,0.9418217490321674,0.8978400467062996,0.9418217490321674,21006000
2011-05-03,0.8702371120452881,0.8987502421178567,0.85249267879865,0.8948063898928783,33096000
2011-05-04,0.8717538714408875,0.892835222338712,0.840056778870586,0.8922282381566962,20118000
2011-05-05,0.8770619034767151,0.9031481268682974,0.8515826643974778,0.8568914855491176,41994000
2011-05-06,0.8963232636451721,0.9262003839509365,0.8854035673964953,0.9099728432770621,40860000
2011-05-09,0.8885884284973145,0.8966262645118842,0.8706920206949784,0.8963232334187671,18708000
